vb,444,emnist,80.227,93.835,,vb,55,72.97866667,96.30433333,,,,,,,,,
vb,444,fmnist,63.579,98.81,,,,,,,,,,,,,,
vb,444,kmnist,73.118,97.488,,,,,,,,,,,,,,
vb,555,emnist,79.505,93.769,,,,,,,,,,,,,,
vb,555,fmnist,67.102,98.61,,,,,,,,,,,,,,
vb,555,kmnist,72.487,97.679,,,,,,,,,,,,,,
vb,11,emnist,80.997,93.188,,,,,,,,,,,,,,
vb,11,fmnist,70.511,97.716,,,,,,,,,,,,,,
vb,11,kmnist,73.965,97.517,,,,,,,,,,,,,,
vb,22,emnist,80.077,93.083,,,,,,,,,,,,,,
vb,22,fmnist,67.765,98.054,,,,,,,,,,,,,,
vb,22,kmnist,73.285,97.064,,,,,,,,,,,,,,
vb,33,emnist,81.109,92.639,,,,,,,,,,,,,,
vb,33,fmnist,65.606,98.547,,,,,,,,,,,,,,
vb,33,kmnist,74.098,97.167,,,,,,,,,,,,,,
vb,44,emnist,81.509,93.401,,,,,,,,,,,,,,
vb,44,fmnist,67.053,98.364,,,,,,,,,,,,,,
vb,44,kmnist,73.64,97.004,,,,,,,,,,,,,,
vb,55,emnist,80.777,93.41,,,,,,,,,,,,,,
vb,55,fmnist,63.5,98.606,,,,,,,,,,,,,,
vb,55,kmnist,74.659,96.897,,,,,,,,,,,,,,
